region_id,basin_id,cotton,maize,rice,soybean,sugar,wheat
14,47,0,14.41408134,3.037665477,1.098869458,12.95249482,1.579393457
14,49,0,14.56983904,2.205053886,1.015928827,18.43185202,2.530879407
14,53,0,15.43119953,3.305327784,1.143609429,15.99662856,2.326314195
14,54,0,12.13045783,1.544610565,0.989426404,11.06996495,2.420178935
15,54,3.51E-05,22.2328859,0.001757213,1.825999027,21.36600058,3.14018334
15,55,0.107178475,22.05262205,1.862955322,0.69311572,23.83890577,2.382195184
15,70,0.075099347,24.90523719,2.274200498,0.031432831,32.49760803,1.774409535
15,72,0.961819122,22.8219288,0.410170185,0.016320349,23.34566721,0.817831853
15,75,1.522693683,25.60136389,0.777678336,0.872253238,33.88436819,2.062643455
15,84,1.513721595,24.86854776,1.647011842,0.100271292,21.08724122,1.107123454
15,99,3.082939063,29.40614721,0,2.673130112,29.9983844,1.914525888
16,1,0,0,0,0,0,0
16,8,0,0,0,0,0,0.231544151
16,11,0,0,0,0,0,0
16,12,0,0,0,0,0,0.252459046
16,32,0,28.56448231,0.003616256,2.284308124,48.18255314,4.129282138
16,54,0,9.999046633,0,0.865950273,15.97682476,1.32679158
16,57,0,21.70665076,0.19949762,1.952440605,29.95131414,2.501767503
16,62,0,27.53820942,0.029925577,2.110376114,43.37650974,3.665827872
17,89,0.430606625,1.779102379,2.029647872,0.832464648,26.39797231,1.388993532
17,107,0.634941636,1.323867074,1.082832305,0.311933315,37.89779018,2.365604613
17,110,0.383094658,1.193301238,2.099170498,0.703386192,45.8532422,1.912157859
17,113,0.613073761,1.175591506,2.238810785,0.708334784,52.54529784,2.0203292
17,116,0.602232966,1.855966452,2.320227093,1.237016753,37.47859162,1.614232579
17,117,0.426637009,1.699026501,1.330200661,1.06847613,81.26140454,1.464808436
17,118,0.489476632,1.1707351,2.685841687,0.405260453,64.44499602,1.796247362
17,120,0.203633962,1.20107706,1.546648888,0.379093498,43.04883405,1.418137981
17,121,0.339966262,1.11998567,1.845832051,0.410889106,66.58051091,1.235535805
17,122,0.625136313,1.939544027,1.793816897,0.887105034,71.67172944,1.013593184
17,127,0.575168458,1.771557469,2.207369569,0.15232731,64.8443671,0.79362421
17,128,0.246653249,1.629279631,2.4791972,1.162478791,73.37055602,0.334787905
17,136,0.154329505,1.817916644,2.41861086,0.064199582,2.106749372,0.336899674
17,139,0.614470303,2.280868897,3.00333232,0.961064725,90.31939989,0.744345172
17,143,0.711498771,1.86772944,4.355137387,0.490021375,46.502355,0.131198028
17,145,0.53840554,2.894283802,3.910068113,0.417672609,92.19097838,0.401760722
17,150,0.711682503,1.901508221,4.866300241,1.006797474,56.37148525,0.102924706
17,152,0.423901031,1.10987014,4.119714883,0.293971466,15.05801908,0.056259542
17,229,0.630987918,1.364866487,1.337193969,0.828279124,66.65534775,1.722389243
18,155,0.861605474,0.962213889,1.726618224,0.77578585,44.51409261,0
18,156,0.587774781,0.817778306,1.346866059,0.460098643,33.86155218,0
18,160,1.183295827,2.039871854,3.112618073,0.90942258,61.13394306,0
18,161,1.086676135,1.802754703,3.106905227,0.952101065,56.19925011,0
18,162,1.249898515,1.470407304,2.290938035,0.851937863,64.66207615,0
18,164,1.184363785,1.148881706,2.060783129,0.794734255,61.24751844,0
18,172,1.090074698,2.307322914,3.685258286,0.986819774,56.31775504,0
18,174,1.260378733,1.299511311,2.017991759,0.925175714,67.19780335,0
18,177,1.194467418,1.305401779,2.709900247,0.679759725,66.55730637,0
19,4,0,4.264922478,0,0.267804082,0,0
19,51,0,39.51293007,4.557928782,1.218080654,41.39475706,2.130518988
19,103,0,12.17536393,0.839407261,0,14.25066264,0.381383401
20,91,0.035401126,1.963304796,0,0,9.179450765,2.723997275
20,96,0.939173961,3.808862628,0.736816814,0.186387822,13.99109361,2.815148022
20,105,1.012355533,21.67286235,0.908448178,0.501193923,36.06663518,0.868290894
20,111,0,0.803151129,1.340512794,0.1405208,19.74816204,0
20,114,0.614875483,9.966388501,0,0.014893496,7.184427507,1.272838868
20,115,0,34.9546789,4.622185522,0.582209392,65.58456694,1.975480799
20,129,0,8.24801612,3.084237607,0,57.56598286,0.344919627
20,130,0,33.9506021,0.51177997,0.390910192,33.87031065,2.525018249
20,131,0,19.97626481,0.652407999,0.566715584,35.16687978,1.330721144
20,132,0.011154038,1.758270696,1.68512828,0.12146253,47.10008444,0.239508608
20,133,0,10.4115505,2.746858854,0.031151527,50.96423722,1.302849126
20,134,0.111102442,2.189405912,0.413221893,1.750934058,70.72785165,0.319237848
20,135,0,1.361165002,1.112536007,0.132272773,33.51253764,0.071440364
20,212,1.974452578,12.88244601,0,0,0.325005852,2.756347184
20,216,1.982243452,4.056446814,0,0,0.034564351,2.88240422
20,226,1.385101464,6.008157991,0,0.264654339,6.888244399,2.579799303
21,52,0.836286396,2.777579043,1.825446694,0.661524671,34.93582195,0.877667954
21,72,0.963203015,4.600881202,2.067315974,1.143566796,60.43216781,0.96639871
21,75,2.631220601,11.66736315,0.022094958,0.775737942,33.36097035,2.226903984
21,82,0.35478251,1.121659689,0.40532781,0.272330118,14.37392337,0.426264103
21,84,0.333105163,2.459804506,0.839248088,0.361820477,16.46058655,0.709247413
21,88,0.6833405,2.154685952,1.05883222,0.670933341,35.41269872,0.990260101
21,90,0.058480126,0.665413491,0.178142544,0.161475179,8.522861394,0.088066
21,93,0.080979969,0.149132818,0,0,0,0.186214122
21,94,0.000382676,0.052461318,0,0,0,0.102256575
21,95,0.939399773,7.254867052,0,0.193838366,11.96328952,0.862015595
21,97,0,0.218915949,0.137015707,0.051169083,2.700768018,0.068321724
21,98,0.026691077,1.078119417,0,0,0.03064531,0.155130212
21,99,0.29354851,1.637914308,5.96E-05,0.128821903,3.844285493,0.352265755
21,100,0.423614807,0.564819762,0,0,0,0.60635063
21,102,0.001759383,0.0986902,0.004822349,0.025087848,1.308948716,0.002365216
21,104,0,0.011062808,0,0.002685962,0.141768446,0
22,58,0.970570636,1.570241392,2.797849035,1.125,41.54523582,1.254030824
22,85,0.133003504,0.346686467,0.303480018,0.250878543,5.979063962,0.258515648
22,89,1.169509113,1.218853895,2.499611665,1.105564824,40.77424147,1.638722096
22,97,0.318678136,0.236365448,0.885474807,0.275201613,11.27466643,0.435612868
22,102,0.21508886,0.152051445,0.58954374,0.174652124,7.357773314,0.289153301
22,104,0.637107001,0.380634509,1.636112342,0.484995329,20.65827584,0.833941041
22,107,1.409308253,0.663220627,2.657268827,0.848465634,37.90454063,1.775614203
23,1,0,0,0,0,0,0
23,3,0,0,0,0,0,0
23,4,0,0.034884952,0,0.002190505,0,1.57E-05
23,5,0,0,0,0,0,0
23,6,0,0.006883842,0,0.000432252,0,0.000486382
23,7,0,0,0,0,0,0
23,8,0,0.006869716,0,0.000431365,0,0.000441344
23,9,0,0.28712191,0,0.018029031,0,0.019709095
23,13,0,0.874291477,0,0.054898729,0.143166971,0.100273206
23,14,0,2.325082843,0,0.145997184,0.060967484,0.16033527
23,17,0,5.838682846,0,0.3665204,0.02876402,0.374384316
23,18,0.000321124,10.60663041,0.060441069,0.665548241,5.924906361,1.067835918
23,20,0,8.607391882,0,0.529880945,0,0.99428433
23,22,0,9.321883805,0,0.576315415,2.14963332,0.292658728
23,25,0,10.17700011,0,0.628657101,0.097859758,0.614458901
23,33,0,15.00917935,0,0.827977441,0.327570896,2.025924964
23,35,0,17.08386282,0,0.847798258,1.641171567,2.339322152
23,37,0.000594233,2.624572908,0.430237943,0.168190827,0.033772423,0.175052259
23,38,0.018842311,14.42523429,0,0.911342845,10.12868835,1.142916122
23,39,0,15.21009009,0.206407565,0.900484473,7.719793051,1.550019922
23,42,0,5.020472429,0,0.298531293,0,0.234829136
23,43,0,4.606451336,0.090162328,0.291592346,0.04318659,0.250626868
23,45,0.005740785,12.58064787,1.356084891,0.793966724,9.442337593,1.674897665
23,47,0.00136076,12.40534702,0.404244346,0.769930246,21.02074244,3.025388012
23,48,0,0.962234484,0.097642924,0.060360912,0,0.066723834
23,53,0,14.99309522,0.892436768,0.931113305,13.87145832,2.421602928
23,56,0.002724147,5.061185878,0.039677667,0.3185482,1.715403076,0.424983095
23,70,0.110400002,7.847040009,0,0.622479995,11.4038103,1.49263899
23,72,0.144444444,11.42895571,2.618466745,0.753466666,10.49071064,1.548940852
23,76,0.091858821,14.7762983,0,0.954831369,9.577243429,1.100608737
24,190,0.746230599,2.444201747,1.346684683,0.985040056,2.436112175,1.311140722
24,192,0,0,0,0,0,0
24,194,0.508467794,3.296050353,1.777904286,1.333303764,12.48717066,1.148585755
24,195,1.257034393,2.780786628,2.35275096,1.398929647,0.219078886,2.207713934
24,200,0.397482325,2.819216458,1.488331099,1.301601439,3.644429695,0.969406669
25,141,1.046372873,1.907997694,4.610620737,2.29059134,54.87719143,0.389595224
25,153,0.765803535,1.637492938,2.777993675,1.85296844,42.83862266,0.284632213
25,158,0.0655215,0.585445471,0.800163206,0.172277821,19.49938143,0.0208991
25,163,1.282719961,1.598799056,5.079998198,1.864927942,32.55979746,0.615959999
25,165,0.08140134,0.52015864,0.907863542,0.190982209,15.23392581,0.02856896
26,154,1.060523477,1.044303512,2.293931751,0.96936479,51.39389187,0.524645091
26,165,0.587123561,1.144844117,1.706676911,0.662501829,35.30241993,0.494340675
26,166,0,28.16406533,0.688059862,0,42.03165507,1.879489939
26,176,1.128138665,1.277424371,3.768837978,0.984310927,75.18795055,0.665353439
26,191,0,2.380475856,5.743438244,1.449823968,0,1.251791226
26,196,0.301666095,4.930526531,0.46107585,0.295899284,13.38977583,0.376675261
26,201,0,7.755428246,0,0,0,0
26,202,0.481329676,1.934451156,3.019742944,1.437728186,22.22813661,0.885377931
26,203,0.000352296,21.88673983,0.168376474,0.000314994,26.05839916,1.314372483
26,208,0,29.83681123,0.807729374,0,35.69991644,2.55871532
26,209,0,29.53430287,1.043019853,0,45.46891387,2.542801172
26,211,0,37.58806524,0,0,56.3524567,3.114265518
27,52,0.008122462,1.013207198,1.469568373,0.002388803,0.148872053,0.820936204
27,58,0.01559438,1.140416825,0.997806667,0.001297676,0.055524471,0.598970845
27,89,0.005904126,1.052799737,1.070454329,0.015850497,0.446744987,0.640293489
27,90,0,0.888374133,1.56325935,0.001084205,0.057225708,0.850816979
27,97,0.000552067,0.65268813,0.688525632,0.001366609,0.059751298,0.408835867
27,102,0.002133605,0.011682061,0.01611283,0.001731161,0.072916504,0.009027158
27,110,0.819076674,1.623982808,2.626578087,0.499509655,38.60104565,1.784866197
27,116,1.368838229,1.414103627,3.150240468,0.024380468,28.67548775,2.06250501
27,151,0,1.261024279,3.028759089,0.890117567,30.74730696,0
27,152,0,0,0,0,0,0
28,65,0.005448312,3.281091026,5.109643878,1.165723137,0,2.503429908
29,37,1.579783813,2.65689185,3.796458218,1.016196922,0.417943868,1.649639726
29,65,1.405731002,2.525599372,3.338543735,1.055005855,0,1.685589321
29,66,1.300100221,2.884385009,3.690608795,1.233089778,0.007482906,1.257632905
29,108,0.343589948,2.770962922,3.5325815,0.917825531,40.83499568,0.032289691
29,109,0.666045015,2.305294259,4.071580849,0.949273038,36.9845686,0.010044687
29,110,0.41022887,1.335996488,1.870568215,0.756294803,19.75260926,0.998510461
29,112,0.506250024,1.417774603,1.955622512,0.54773249,15.91991703,0.005108165
29,116,0.476788552,0.531657104,2.332979279,0.196782422,23.71748654,1.391719151
29,119,0.168218869,1.258833172,2.32654487,0.390769954,31.30386165,0
29,124,1.621155924,2.383500788,2.314233523,0.870713227,33.60129479,0.244312218
29,125,1.162751469,2.555281603,3.353474489,0.657454608,37.67338569,0
29,126,0.771803254,1.991537375,2.705068464,0.922323308,41.2981018,0.913234187
29,136,0.474451765,1.630222328,2.602900971,0.841289922,37.98243709,1.328697441
29,137,1.131151187,1.936134868,3.138088221,0.733683877,41.98943714,1.095699643
29,138,0.297407943,1.99677918,2.314180376,0.10852426,59.2517229,0.389319109
29,144,1.417864384,3.326226425,3.066692381,1.286603001,54.59347573,0.636014868
29,146,1.300008067,2.537552411,2.070095702,1.060701393,27.22316178,0.37243229
29,155,0,0.485759765,1.110207344,0.371839993,0,0
29,156,0.006795089,1.867062308,2.47880072,0.004535342,60.61387131,0
29,162,0.059726973,2.155161776,2.957054437,0.040516455,71.92260042,0
29,164,0.0104951,2.167716714,1.945586104,0.006993916,47.98608251,0
29,170,0,4.571462151,1.668160322,0,47.52369023,0
29,172,0.031403162,1.432095961,2.538526429,0.703425435,1.622416879,0
29,173,0,0,0,0,0,0
29,174,0.003052427,3.64739769,1.784182567,0.00230624,54.5946928,0
29,177,0.00595689,2.102079445,2.271978751,0.003297452,54.93757714,0
29,181,0,0.99747798,0.396780212,0,6.784299988,0.298133787
29,185,0,0,0,0,0,0
29,197,0,0,0,0,0,0
30,166,0,6.472247569,0.02741585,0,1.573273088,0.571946814
30,196,0,0.650360354,0,0,0.074966668,0.074929979
30,199,0.198616162,28.95172554,0.622784548,2.107835413,14.30376878,1.791438066
30,201,0.136443425,20.26685515,0.098808611,0.73884354,0.461964848,1.033811407
30,202,0.528379083,24.62246675,1.983952811,1.782237167,17.30667448,1.541276092
30,203,0,23.41700375,0.41385651,0,8.183458213,1.835552817
30,205,0,32.44638992,3.816020245,2.418588945,0,2.291908179
30,206,0,32.94296456,2.198303205,2.462072751,0,2.525957467
30,208,0,11.14487337,0.037730571,0.183613573,0.110016878,0.354002535
30,209,0,6.044769487,0.012023041,0.203067411,0.152377418,0.360421106
30,210,0,1.547341732,0,0,0,0.036545159
30,211,0,1.274803364,0,0.001736066,0.110542809,0.077163183
31,141,1.866957751,1.767446894,2.592424659,1.263850728,58.74986694,0.473656509
31,153,1.213649488,1.201295679,1.796965608,0.571856201,29.77899488,0.235975091
31,154,1.615460289,1.256589065,2.012190534,1.016492954,74.71202832,1.437727471
31,163,2.067937367,1.945012874,3.401334972,1.975092994,63.37173456,0.823707858
31,165,0.509907382,0.410171617,0.60414383,0.276186618,20.97245009,0.134591461
